Student ID,Sex,Campus Name,Major,Student Status,Admission Year,Graduate Year,Expected Graduate Year,Secondary School GPA,GAT Scores,AAT Score,School Name,Student GPA,Last Semester GPA,Math Score,CS Score,English Score,Admission Score,Grade
100829,Female,North Campus,CS,regular,2017,2021,2022,90.88,61,89,School C,2.43,2.38,52,54,52,56,C
100830,Male,North Campus,CS,regular,2021,2025,2026,65.93,76,70,School D,1.56,1.28,35,68,35,40,D
100831,Male,Main Campus,CS,discontinuous,2019,2024,2025,98.56,88,51,School D,4.71,4,86,69,86,91,A
100832,Male,North Campus,CS,regular,2019,2025,,98.89,71,71,School A,3.42,3.06,58,66,58,70,B
100833,Female,Main Campus,CNET,graduate,2015,2019,2020,95.33,92,73,School B,4.63,4,98,86,99,91,A
100834,Male,West Campus,CNET,graduate,2021,2024,2024,82.28,55,75,School A,3.96,3.96,55,71,55,83,B
100835,Female,West Campus,IT,regular,2016,2019,2022,72.49,99,50,School D,3.75,3.67,93,99,93,79,B
100836,Male,West Campus,IT,discontinuous,2016,2022,2021,95.47,100,99,School A,4.5,4,82,97,82,100,A
100837,Male,Main Campus,CS,discontinuous,2015,2021,2021,62.36,56,78,,4.18,4,98,65,98,79,A
100838,Female,West Campus,CNET,regular,2016,2020,2020,99.43,63,62,School C,2.9,2.98,51,66,51,54,C
100839,Male,Main Campus,CNET,discontinuous,2017,2020,2023,79.96,74,58,School B,4.67,4,98,99,99,98,A
100840,Male,West Campus,CNET,regular,2021,2027,2025,80.29,57,82,School B,1.23,0.74,35,47,35,37,D
100841,Female,West Campus,CNET,graduate,2021,2024,2027,91.14,90,81,School D,3.75,3.91,85,99,85,88,B
100842,Male,North Campus,IT,graduate,2019,2025,,81.55,63,88,School B,1.41,1.09,35,61,35,42,D
100843,Male,Main Campus,IT,regular,2016,2019,2022,97.26,98,60,School D,3.51,3.97,84,63,84,74,B
100844,Male,North Campus,CNET,graduate,2021,2026,2025,83.29,69,77,School D,4.66,4,98,99,99,93,A
100845,Male,West Campus,CS,graduate,2018,2022,2021,99.23,71,70,School B,4.14,4,59,98,59,89,A
100846,Female,West Campus,CS,regular,2019,2024,2023,64.72,56,86,School D,4.61,4,68,99,68,96,A
100847,Female,Main Campus,CNET,regular,2020,2026,2024,68.66,69,90,School A,1.13,1.63,35,56,35,38,D
100848,Male,West Campus,IT,graduate,2017,2023,2023,90.7,85,55,School A,4.36,4,91,99,91,94,A
100849,Female,West Campus,CS,graduate,2020,2025,2026,80.76,51,73,School A,2.04,2.14,90,56,90,64,C
100850,Male,North Campus,CNET,graduate,2020,2024,2026,96.42,80,79,School C,1.57,1.14,65,52,65,36,D
100851,Female,West Campus,CNET,discontinuous,2019,2024,2025,99.58,66,81,School A,4.42,4,98,97,99,96,A
100852,Male,North Campus,CNET,regular,2015,2020,2019,93.28,71,59,School A,4.07,3.78,77,99,77,83,A
100853,Male,North Campus,IT,graduate,2021,2026,2025,83.21,55,63,School C,1.69,2.09,68,59,68,43,D
100854,Male,North Campus,CS,graduate,2018,2024,2021,82.07,67,78,School B,3.19,2.9,67,67,67,65,B
100855,Male,West Campus,CS,discontinuous,2020,2026,2024,88.74,78,53,,4.39,4,98,99,99,95,A
100856,Male,Main Campus,CNET,regular,2021,2024,2025,93.27,86,61,School D,3.75,3.29,98,97,99,82,B
100857,Male,Main Campus,CNET,graduate,2021,2026,2024,80.88,94,56,School B,2.66,2.63,35,35,35,59,C
100858,Female,Main Campus,CS,discontinuous,2016,2020,2022,75.73,51,71,School B,3.27,3.33,97,82,97,70,B
100859,Male,North Campus,CS,discontinuous,2016,2022,2019,66.76,76,57,School D,1.32,0.89,55,59,55,42,D
100860,Female,West Campus,CNET,graduate,2018,2022,2023,85.61,58,54,School C,4.73,4,98,95,99,92,A
100861,Male,North Campus,CNET,regular,2021,2027,2025,74.49,67,67,School D,4,3.95,80,88,80,79,A
100862,Female,Main Campus,CS,graduate,2020,2023,2023,63.04,62,83,School B,4.56,4,98,76,99,96,A
100863,Female,West Campus,CS,graduate,2016,2019,2022,81.38,70,83,School D,3.45,3.39,89,92,89,73,B
100864,Female,North Campus,CS,regular,2018,2024,2021,92.69,74,54,School C,4.71,4,82,64,82,92,A
100865,Male,North Campus,IT,discontinuous,2019,2024,2024,96.17,100,51,School A,4.64,4,83,99,83,98,A
100866,Male,West Campus,CNET,discontinuous,2016,2019,2020,76.32,88,60,School D,3.92,3.58,98,80,99,78,B
100867,Female,West Campus,CS,graduate,2022,2026,2025,87.4,54,86,School B,2.34,2.02,53,43,53,63,C
100868,Male,North Campus,IT,regular,2015,2018,2018,88.73,93,93,School C,4.69,4,73,78,73,93,A
100869,Female,Main Campus,CNET,discontinuous,2021,2027,2026,86.72,74,57,School D,1.52,1.97,72,35,72,43,D
100870,Male,Main Campus,CNET,graduate,2016,2020,2020,95.91,75,73,School D,1.7,1.57,46,39,46,40,D
100871,Female,North Campus,IT,graduate,2015,2021,2021,61.12,72,62,School C,2.8,2.57,68,80,68,63,C
100872,Female,Main Campus,CS,discontinuous,2018,2023,2024,64.1,64,89,School B,4.76,4,96,99,96,92,A
100873,Male,West Campus,CS,regular,2019,2023,2023,79.84,79,,School D,2.25,2.16,39,35,39,51,C
100874,Female,Main Campus,CNET,discontinuous,2018,2023,2023,75.79,100,84,School B,2.17,1.7,39,37,39,50,C
100875,Male,West Campus,CS,regular,2017,2020,2022,85.79,90,68,School D,1.26,0.92,63,44,63,37,D
100876,Female,North Campus,CS,discontinuous,2018,2023,2021,99.45,77,62,School B,2.68,2.9,42,43,42,55,C
100877,Female,North Campus,CS,graduate,2018,2023,2024,93.08,51,82,School B,4.49,4,98,99,99,98,A
100878,Male,West Campus,CS,graduate,2015,2020,2018,88.07,83,71,School C,3.1,2.63,80,98,80,70,B
100879,Male,North Campus,CS,regular,2018,2023,2022,67,71,57,School A,4.35,4,98,78,99,96,A
100880,Male,Main Campus,CNET,discontinuous,2020,2025,2024,88.78,100,60,School A,3.86,3.59,59,99,59,76,B
100881,Female,North Campus,IT,graduate,2018,2021,2022,82.36,96,86,School B,3.77,3.94,60,91,60,76,B
100882,Male,West Campus,CS,regular,2020,2024,2026,64.96,55,87,School C,4.38,3.9,95,67,95,95,A
100883,Female,Main Campus,IT,discontinuous,2022,2028,2028,86.64,65,54,,2.62,2.22,35,35,35,47,C
100884,Female,West Campus,CS,discontinuous,2016,2020,,69.51,98,,School C,2.02,2.32,67,52,67,45,C
100885,Male,North Campus,IT,discontinuous,2020,2024,2025,83.21,84,52,School C,3.76,3.44,98,58,99,88,B
100886,Male,North Campus,IT,discontinuous,2022,2026,2026,97.75,80,90,School C,2.76,2.91,73,74,73,50,C
100887,Female,North Campus,CNET,discontinuous,2022,2028,2025,67.91,69,68,School D,1.84,1.58,35,67,35,42,D
100888,Female,North Campus,CNET,graduate,2017,2020,2022,78.52,93,67,School A,4.46,4,78,89,78,93,A
100889,Male,Main Campus,CNET,regular,2021,2024,2027,81.09,78,79,School B,4.34,4,83,99,83,91,A
100890,Male,West Campus,CNET,discontinuous,2018,2023,2024,78.62,85,94,School D,3.42,3.64,98,51,99,74,B
100891,Male,Main Campus,CS,discontinuous,2022,2028,2025,98.59,65,71,School A,4.48,4,73,99,73,93,A
100892,Male,West Campus,CNET,regular,2019,2024,2022,96.99,67,73,School D,1.05,1.38,35,51,35,36,D
100893,Male,North Campus,IT,graduate,2015,2018,2018,95.92,60,71,School D,1.16,1.06,35,55,35,44,D
100894,Female,Main Campus,IT,discontinuous,2021,2027,2025,90.97,82,98,School A,3.77,3.94,79,64,79,78,B
100895,Female,North Campus,CS,regular,2018,2022,2022,74.44,56,55,School C,2.53,2.23,35,35,35,45,C
100896,Female,West Campus,CS,regular,2019,2024,2023,91.27,57,86,School B,1.9,1.69,35,35,35,36,D
100897,Female,West Campus,CNET,discontinuous,2019,2023,2024,68.18,55,84,School C,4.1,4,91,96,91,84,A
100898,Male,West Campus,CNET,regular,2016,2022,2022,96.51,63,61,School D,,2,35,40,35,46,C
100899,Male,West Campus,CNET,regular,2019,2025,2025,99.66,94,56,School D,2.38,1.97,50,65,50,57,C
100900,Male,West Campus,CNET,graduate,2017,2023,2023,79.14,82,95,School C,2.56,2.27,49,70,49,52,
100901,Female,North Campus,CS,graduate,2016,2019,2019,65.17,62,91,School A,4.52,4,98,99,99,96,A
100902,Female,Main Campus,CS,regular,2021,2026,2024,,98,77,School B,4.42,4,73,93,73,96,A
100903,Male,North Campus,CNET,discontinuous,2015,2021,2018,87.61,,69,School D,3.41,3.49,98,74,99,72,B
100904,Male,Main Campus,CS,discontinuous,2018,2021,2023,66.13,50,67,School C,3.52,3.44,69,95,69,72,B
100905,Female,Main Campus,CNET,regular,2020,2024,2024,65.36,78,99,School D,4.49,4,98,99,99,95,A
100906,Female,West Campus,CNET,graduate,2016,2019,2020,94.61,78,58,School B,1.84,2.16,35,35,35,35,D
100907,Male,North Campus,CNET,regular,2016,2020,2022,76.13,61,95,School C,3.92,3.76,56,66,56,79,B
100908,Male,West Campus,IT,regular,2016,2020,2020,77.15,81,79,School B,2.36,2.12,89,87,89,62,C
100909,Female,West Campus,CS,graduate,2021,2027,2027,93.57,60,66,School D,2.03,1.91,84,83,84,55,C
100910,Male,West Campus,CS,discontinuous,2022,2026,2026,76.86,90,50,School A,0.5,0.59,66,37,66,47,E
100911,Male,West Campus,CS,discontinuous,2017,2021,2022,61.6,83,67,School D,2.73,2.5,58,35,58,61,C
100912,Male,West Campus,CNET,discontinuous,2020,2023,2024,67.66,60,88,School C,1.66,1.78,38,68,38,41,D
100913,Female,West Campus,IT,graduate,2020,2025,2023,72.05,55,100,School C,2.14,2.05,62,68,62,56,C
100914,Female,West Campus,CS,regular,2020,2026,2026,77.23,69,88,School C,3.75,3.8,97,99,97,87,B
,Female,Main Campus,IT,graduate,2020,2025,2026,93.78,81,64,School A,1.57,1.51,43,67,43,38,D
100916,Female,North Campus,IT,graduate,2015,2021,2019,98.18,74,98,School B,2.36,2.15,53,64,53,57,C
100917,Female,West Campus,IT,discontinuous,2016,2021,2020,80.27,91,56,School A,3.26,3.71,90,94,90,67,B
100918,Female,North Campus,CS,regular,2021,2027,2024,92.36,83,69,School D,2.87,3.13,48,71,48,62,C
100919,Female,West Campus,CNET,graduate,2017,2023,2020,97.52,74,90,School C,1.72,1.36,35,47,35,42,D
100920,Male,North Campus,CNET,graduate,2016,2020,2020,66.5,58,86,School C,1.41,1.78,37,54,37,35,D
100921,Male,West Campus,CNET,discontinuous,2017,2023,2022,78.92,56,64,School B,3.01,3,93,99,93,71,B
100922,Male,North Campus,IT,discontinuous,2016,2022,2019,69.94,70,97,School C,0.5,0.89,86,99,86,97,E
100923,Male,North Campus,CS,graduate,2015,2021,2021,69.74,52,67,School C,2.62,2.92,38,62,38,56,C
100924,Male,North Campus,CNET,discontinuous,2018,2021,2021,86.29,61,56,School C,2.75,2.68,52,39,52,55,C
100925,Male,West Campus,CNET,regular,2019,2023,2025,75.18,91,65,School B,3.42,2.94,86,66,86,69,B
,Male,Main Campus,IT,discontinuous,2021,2024,2024,99.82,76,60,School C,1.41,1.18,37,35,37,39,D
100927,Female,West Campus,CS,discontinuous,2018,2023,2024,61.85,67,85,School B,4.32,4,76,97,76,94,A
100928,Female,North Campus,CNET,graduate,2022,2028,2025,79.95,67,98,School B,4.18,4,95,71,95,80,A
100929,Male,North Campus,CNET,graduate,2015,2019,2019,70.27,87,58,School B,4.19,3.95,88,64,88,84,A
100930,Male,Main Campus,CS,discontinuous,2019,2025,2023,66.66,51,58,School D,3.97,3.61,57,99,57,82,B
100931,Female,West Campus,IT,graduate,2022,2025,2028,87.24,92,77,School D,1.07,1.4,35,66,35,40,D
100932,Male,Main Campus,CS,discontinuous,2020,2023,2023,83.54,88,60,School C,4.57,4,98,72,99,90,A
100933,Male,West Campus,IT,graduate,2020,2025,2023,65.63,69,53,School A,4.75,4,67,66,67,93,A
100934,Female,North Campus,CS,regular,2020,2023,2026,82.17,88,68,School A,,2.28,79,54,79,63,C
100935,Male,North Campus,IT,graduate,2019,2022,2025,92.47,98,69,School A,2.65,2.42,46,35,46,52,C
100936,Female,West Campus,CS,regular,2022,2027,2027,81.63,,87,School A,1.08,0.6,35,48,35,36,D
100937,Male,North Campus,CNET,discontinuous,2022,2025,2027,87.67,62,60,School B,1.11,1.52,35,65,35,42,D
100938,Female,Main Campus,CS,regular,2018,2023,2024,66.23,64,88,School C,3.76,3.38,98,81,99,88,B
100939,Female,North Campus,IT,discontinuous,2022,2027,2028,75.24,63,75,School A,3.54,3.62,71,45,71,72,B
100940,Female,West Campus,CNET,graduate,2015,2020,2021,86.52,85,56,School B,3.96,3.73,98,79,99,82,B
100941,Male,North Campus,CNET,graduate,2015,2021,2019,80.84,91,90,School B,2.71,2.76,89,45,89,61,C
100942,Female,North Campus,CS,discontinuous,2019,2023,2023,81.06,60,94,School B,2.1,2.25,68,35,68,54,C
100943,Male,Main Campus,CS,regular,2016,2021,2020,65.04,85,65,School B,2.83,3.16,35,70,35,46,C
100944,Male,Main Campus,CS,regular,2016,2020,2019,63.43,100,74,School C,4.11,3.82,98,49,99,77,A
100945,Male,Main Campus,IT,discontinuous,2019,2023,2024,76.23,61,58,School B,4.41,3.92,98,78,99,95,A
100946,Male,Main Campus,CNET,graduate,2021,2024,2025,67.51,98,94,School C,3.52,3.16,67,72,67,65,B
100947,Female,West Campus,CNET,regular,2015,2019,2021,77.1,75,71,School B,4.43,4,98,99,99,95,A
100948,Female,West Campus,CNET,regular,2018,2021,2021,73.49,60,51,School B,3.12,3.49,39,95,39,69,B
100949,Male,West Campus,CNET,regular,2015,2020,2021,72.57,92,80,School B,2.24,2.34,36,35,36,49,C
100950,Male,North Campus,IT,regular,2022,2027,2027,99.23,56,90,School C,2.82,2.92,51,57,51,50,C
100951,Female,North Campus,IT,graduate,2020,2024,2026,63.44,58,96,School B,2.82,2.99,63,54,63,47,C
100952,Male,West Campus,CS,regular,2020,2025,2024,99.59,53,61,School A,3.2,2.88,87,59,87,69,B
100953,Female,Main Campus,IT,graduate,2016,2019,2021,84.77,60,65,School A,4.65,4,73,99,73,93,A
100954,Male,West Campus,CS,regular,2019,2023,2022,75.9,53,64,School D,2.61,2.53,45,53,45,55,C
100955,Male,North Campus,CS,graduate,2021,2026,2024,75.06,67,61,School C,4.1,3.98,83,62,83,88,A
100956,Female,Main Campus,IT,graduate,2020,2026,2023,72.12,56,71,School D,2.27,2.29,58,82,58,64,C
100957,Male,Main Campus,IT,regular,2017,2021,2021,95.61,53,96,School D,3.96,3.51,73,61,73,82,B
100958,Female,Main Campus,CNET,regular,2016,2021,2019,98.99,67,78,School D,3.4,3.07,97,66,97,69,B
100959,Male,Main Campus,CNET,discontinuous,2022,2028,2028,64.64,83,73,School B,3.02,3.26,68,62,68,72,B
100960,Male,Main Campus,CNET,regular,2021,2025,2024,69.93,70,63,School C,3.23,2.81,83,84,83,65,B
100961,Male,West Campus,CS,discontinuous,2016,2021,2020,67.76,63,73,School D,2.63,2.73,40,35,40,58,C
100962,Female,West Campus,CNET,discontinuous,2019,2023,2022,86.18,89,97,School A,3.83,3.58,85,55,85,83,B
100963,Male,North Campus,CS,regular,2015,2021,2018,67.68,76,56,School C,3.57,3.46,69,80,69,66,B
100964,Male,North Campus,IT,regular,2018,2021,2021,83.65,73,84,School D,3.72,3.51,98,99,99,89,B
100965,Male,North Campus,IT,discontinuous,2017,2021,2020,65.38,81,82,School C,4.78,4,96,81,96,92,A
100966,Male,Main Campus,CS,discontinuous,2016,2019,2021,84.54,90,100,School B,1.22,1.44,35,,35,37,D
100967,Female,Main Campus,CS,discontinuous,2020,2024,2023,95.72,70,97,School A,1.05,0.85,35,48,35,44,D
100968,Female,West Campus,IT,discontinuous,2020,2026,2023,71.72,83,55,School C,2.26,2.33,76,35,76,59,C
100969,Male,Main Campus,CNET,regular,2017,2021,2022,73.57,78,71,School D,4.69,,98,69,99,95,A
100970,Female,North Campus,CS,graduate,2020,2023,2023,81.86,82,75,School C,2.68,2.84,38,35,38,63,C
100971,Male,West Campus,CNET,graduate,2018,2024,2022,71.4,92,84,School B,2.19,2.63,50,35,50,53,C
100972,Male,West Campus,IT,discontinuous,2017,2021,2023,67.59,76,52,School D,3.8,4,63,58,,77,B
100973,Male,Main Campus,IT,discontinuous,2018,2022,2021,88.44,71,59,School B,4.62,4,74,99,74,100,A
100974,Female,North Campus,CS,graduate,2016,2019,2019,97.18,76,58,School C,4.53,4,95,91,95,95,A
100975,Female,North Campus,CNET,graduate,2018,2023,2021,95.3,57,89,School A,4.1,3.86,51,99,51,77,A
100976,Female,West Campus,IT,graduate,2022,2026,2027,95.46,82,66,School A,2.02,2.12,66,70,66,59,C
100977,Female,Main Campus,IT,discontinuous,2019,2022,2023,81.84,68,62,School C,2.55,2.1,35,46,35,54,C
100978,Female,Main Campus,CS,discontinuous,2021,2025,2024,99.23,84,97,School D,4.07,4,98,76,99,82,A
100979,Female,Main Campus,CS,graduate,2022,2026,2026,63.89,80,61,School C,2.89,2.99,50,48,50,58,C
100980,Female,North Campus,CS,graduate,2017,2021,2022,84.5,88,91,School D,2.61,2.44,51,72,51,45,C
100981,Female,Main Campus,IT,discontinuous,2015,2019,2019,74.95,84,77,School D,3.82,4,98,99,99,89,B
100982,Female,Main Campus,CS,regular,2018,2021,2023,71.76,69,89,School D,2.1,1.71,68,55,68,62,C
100983,Male,North Campus,CNET,discontinuous,2019,2025,2023,61.91,70,72,School A,4.62,4,76,91,76,97,A
100984,Female,West Campus,CNET,discontinuous,2015,2018,2019,86.37,93,63,School A,4.56,4,72,99,72,93,A
100985,Female,West Campus,CNET,regular,2018,2023,2024,91.09,84,66,School D,1.9,1.9,35,63,35,39,D
100986,Female,North Campus,CNET,graduate,2021,2024,2027,67.03,87,86,School D,4.06,4,71,99,71,85,A
100987,Female,Main Campus,CS,regular,2021,2025,2024,85.97,98,64,School A,2.46,2.39,45,56,45,55,C
100988,Female,North Campus,IT,regular,2019,2025,2023,62.38,97,86,School B,2.36,2.11,35,70,35,46,C
100989,Female,North Campus,CNET,graduate,2022,2028,2028,74.29,72,55,School A,3.9,4,62,85,62,84,B
100990,Female,North Campus,CNET,regular,2017,2021,2022,85.61,86,74,School A,1.23,1.53,53,35,53,38,D
100991,Female,North Campus,IT,regular,2016,2022,2021,93.3,82,87,School B,3.71,3.9,46,81,46,76,B
100992,Female,North Campus,CNET,discontinuous,2016,2021,2022,94.72,70,59,School D,3.34,3.11,92,87,92,72,B
100993,Female,Main Campus,CNET,regular,,2020,2021,94.97,67,50,School B,2.19,2.28,73,70,73,59,C
100994,Female,West Campus,CS,regular,2021,2025,2027,70.8,75,58,School B,2.19,2.05,35,66,35,48,C
100995,Male,Main Campus,CNET,discontinuous,2018,2022,2023,73.42,75,79,School B,3.08,2.67,39,77,39,66,B
100996,Male,Main Campus,CS,regular,2017,2023,2023,98.1,84,51,School B,2.17,2.59,35,72,35,45,C
100997,Female,Main Campus,CS,graduate,2015,2020,2018,86.21,71,56,School D,4.32,3.96,98,99,99,95,A
100998,Female,North Campus,CS,regular,2016,2021,2019,66.26,54,61,School B,2.61,3.06,61,37,61,52,C
100999,Male,West Campus,CNET,regular,2018,2021,2023,82.27,77,74,School B,2.36,2.31,62,63,62,61,C
101000,Female,Main Campus,CS,regular,2020,2023,2026,62.72,97,69,School B,3.98,3.67,92,99,92,89,B
101001,Male,West Campus,IT,graduate,2018,2022,2021,76.1,69,87,School B,4.02,4,85,78,85,88,A
101002,Male,West Campus,IT,regular,2015,2018,2019,97.87,81,53,School C,2.88,3.25,55,35,55,55,C
101003,Male,Main Campus,IT,regular,2018,2024,2023,64.1,60,74,School C,3.73,3.96,55,53,55,78,B
101004,Male,North Campus,IT,discontinuous,2016,2020,2022,88.46,94,52,School D,1.42,1.73,47,59,47,39,D
101005,Male,North Campus,CNET,graduate,2021,2025,2027,82.13,96,68,School D,3.82,3.98,70,89,70,75,B
101006,Female,North Campus,CS,graduate,2016,2021,2019,91.85,66,87,School C,4.54,4,98,97,99,93,A
101007,Male,West Campus,CS,discontinuous,2015,2020,2020,83.72,51,88,School B,4.16,4,91,96,91,88,A
101008,Female,West Campus,CNET,graduate,2016,2020,2021,85.31,98,75,School B,2.65,2.4,79,47,79,56,C
101009,Female,West Campus,CNET,regular,2016,2020,2019,97.06,63,86,School B,4.63,4,98,99,99,99,A
101010,Male,North Campus,CNET,graduate,2017,2021,2023,99.78,74,71,School C,4.52,4,70,99,70,98,A
101011,Male,West Campus,CNET,discontinuous,2016,2019,2022,77.56,87,60,School A,1.67,2.16,66,35,66,38,D
101012,Female,West Campus,CNET,regular,2015,2019,2018,67.11,82,51,School D,4.32,4,,99,99,99,A
101013,Male,North Campus,IT,regular,2022,2026,2027,97.71,78,87,School D,2.53,2.07,35,41,35,49,C
101014,Male,West Campus,IT,graduate,2021,2025,2024,65.19,54,81,School B,2.5,2.71,35,42,35,56,C
101015,Female,West Campus,CNET,graduate,2021,2026,2027,76.11,76,56,School D,3.87,4,98,62,99,81,B
101016,Female,North Campus,CNET,graduate,2020,2023,2026,65.58,59,52,School C,3.8,3.48,93,72,93,80,B
101017,Male,Main Campus,IT,regular,2019,2023,2025,62.94,88,69,School C,2.73,2.8,35,35,35,48,C
101018,Female,Main Campus,CNET,graduate,2016,2021,2020,91.13,96,55,School A,3.73,4,83,56,83,84,B
101019,Male,West Campus,CS,regular,2015,2021,2018,75.18,92,74,School C,2.06,1.59,53,53,53,54,C
101020,Male,Main Campus,IT,discontinuous,2019,2024,2022,99.16,59,95,School B,3.92,4,98,99,99,84,B
101021,Male,West Campus,CS,regular,2016,2022,2021,79.89,91,57,School A,3.15,2.95,93,58,93,67,B
101022,Female,North Campus,CS,regular,2022,2026,2027,77.41,71,62,School D,4.67,4,79,71,79,93,A
101023,Female,West Campus,CS,regular,2022,2026,2028,68.77,57,91,School D,4.02,4,94,75,94,77,A
101024,Female,North Campus,CS,graduate,2019,2022,2023,95.1,69,67,School D,2.7,3.14,62,62,62,46,C
101025,Female,North Campus,CNET,discontinuous,2022,2028,2027,94.97,99,51,School B,3.19,3.16,66,80,66,74,B
101026,Female,West Campus,CS,graduate,2018,2022,2024,90.66,71,82,School C,2.67,3.03,38,46,38,54,C
101027,Male,North Campus,IT,graduate,,2024,2022,80.5,94,78,School B,3.52,3.86,78,54,78,72,B
101028,Male,West Campus,IT,graduate,2019,2024,2023,96.85,68,94,School A,1.35,1.17,35,38,35,37,D
101029,Male,North Campus,CS,graduate,2019,2022,2024,79.94,67,50,School A,2.31,2.64,45,77,45,62,C
101030,Male,Main Campus,CS,discontinuous,2015,2018,,62.69,72,64,School D,4.75,4,82,99,82,111,A
101031,Female,Main Campus,CS,regular,2020,2023,2024,79.19,92,56,School D,2.04,2.14,35,63,35,47,C
101032,Male,Main Campus,IT,regular,2016,2019,2019,65.36,51,91,School B,0.5,0.23,98,99,99,100,E
101033,Female,West Campus,IT,graduate,2017,2022,2020,77.79,97,100,School C,3.07,2.69,79,63,79,71,B
101034,Male,West Campus,CNET,regular,2017,2021,2022,73.51,97,51,School A,3.71,3.29,90,97,90,83,B
101035,Female,West Campus,CNET,regular,2018,2021,2021,71.64,77,68,School B,4.36,4,98,86,99,100,A
101036,Female,North Campus,CNET,regular,2015,2021,2021,71.02,61,92,School B,3.26,3.1,73,94,73,70,B
101037,Male,West Campus,CS,regular,2020,2024,2025,83.67,88,96,School B,4.04,4,95,97,95,88,A
101038,Male,Main Campus,CNET,graduate,2016,2022,2019,64.72,88,54,School B,2.26,1.83,79,50,79,60,C
101039,Male,Main Campus,CS,discontinuous,2021,2027,2024,74.51,58,75,School C,3.51,3.33,77,45,77,74,B
101040,Male,North Campus,IT,discontinuous,2019,2024,2023,73.22,72,61,School D,3.92,3.96,64,83,64,77,B
101041,Female,North Campus,CS,graduate,2017,2021,2021,66.34,68,76,School A,2.87,3.16,55,35,55,56,C
101042,Male,West Campus,CS,regular,2018,2023,2023,88.61,100,83,School B,2.86,2.68,38,67,38,54,C
101043,Male,West Campus,CNET,discontinuous,2019,2023,2025,79.89,58,63,School C,1.77,1.9,38,35,38,42,D
